CID,178,323,702,938,1493,1775,1935,1983,1986,2153,2157,2160,2244,2265,2313,2333,2477,2519,2554,2717,2725,2726,2727,2756,2764,2796,2801,2907,3016,3033,3114,3117,3121,3158,3325,3339,3372,3397,3440,3463,3488,3559,3658,3672,3696,3715,3748,3767,3869,3950,4044,4091,4098,4178,4260,4386,4449,4485,4495,4594,4680,4723,4746,4754,4763,4781,4927,4946,5039,5339,5355,5452,5472,5483,5505,5556,5576,5656,5694,5743,5852,5897,5921,5943,5953,5959,5991,6010,6046,6167,6197,6237,6758,6932,7577,7851,7858,7961,8370,9415,10438,11080,11831,12699,14052,14130,25674,28417,31703,36462,38853,39186,44093,47576,54454,54897,62857,64710,66380,119565,156391,157921,164877,174697,186907,441140,443953,444254,445354,445621,1548887,1549008,2733526,5271566,5280965,5281055,5284373,5284533,5388962,5447130,6604200,6914273,16129778,44567139,46931065,54675776,54677470,54690031,70691408,135398735,135398737
441140,6,54,6,29,31,35,23,33,8,10,64,33,62,7,40,61,17,11,27,33,30,25,29,7,34,59,31,9,33,37,29,5,18,53,8,72,24,28,43,57,55,49,36,44,28,47,25,25,51,11,38,3,18,50,54,37,39,42,36,31,39,46,14,40,36,31,21,49,39,35,49,21,31,8,29,27,14,53,26,38,11,30,5,1,37,33,46,34,8,57,26,66,74,53,28,2,9,24,25,36,19,26,29,4,9,42,9,38,59,59,46,44,13,40,37,30,50,24,0,10,55,15,28,52,70,100,30,25,25,15,40,30,52,19,37,40,22,40,38,38,35,42,59,30,25,54,29,27,33,49,27
443953,13,20,14,20,15,23,14,18,12,14,33,23,27,9,23,25,23,15,17,21,18,15,15,11,30,21,19,20,20,26,24,17,37,27,9,30,22,18,25,29,25,32,33,31,21,23,17,15,37,22,27,11,11,25,33,26,21,30,16,15,21,28,33,18,25,22,16,32,20,22,26,17,16,26,20,14,30,32,17,39,32,19,15,0,27,27,21,35,25,28,51,27,32,22,16,9,13,7,4,57,16,14,15,11,32,24,28,27,43,38,31,29,37,24,51,18,26,56,0,29,27,34,20,49,34,30,100,56,25,50,27,21,28,21,71,26,46,33,40,14,14,21,37,29,52,38,19,15,30,34,16
444254,14,26,14,27,28,26,22,34,13,15,29,28,28,12,30,23,22,14,26,27,23,24,26,16,34,26,25,25,25,31,26,16,22,33,14,27,31,26,31,31,32,35,41,28,27,25,25,21,43,27,34,11,18,37,35,34,30,34,28,25,29,33,34,33,28,25,26,45,29,27,32,27,24,27,30,19,23,37,23,34,27,27,16,0,35,40,27,31,26,38,36,24,30,30,25,13,21,16,11,57,25,21,22,12,39,36,26,27,44,38,35,32,29,31,43,20,40,49,0,26,26,26,27,44,31,25,56,100,36,58,26,28,36,24,67,30,50,29,44,22,23,24,38,30,68,39,27,25,38,34,26
445354,15,32,28,23,24,31,24,28,10,9,28,42,33,6,23,28,20,10,29,28,25,21,25,10,24,29,29,17,28,26,28,15,36,37,11,31,29,28,20,38,23,33,37,44,33,22,22,20,32,16,29,8,16,37,33,29,20,30,21,18,23,33,27,25,37,29,22,33,19,19,24,22,25,16,33,21,15,38,22,44,21,31,14,0,25,30,39,46,18,26,29,30,27,44,34,7,44,30,20,34,44,29,30,8,25,26,17,28,26,28,34,24,17,19,55,20,34,22,0,18,33,17,33,36,29,25,25,36,100,20,35,37,37,35,40,22,37,45,33,16,15,20,26,21,28,27,22,16,30,20,23
445621,21,15,20,17,21,16,12,23,15,13,16,13,18,10,18,12,13,12,15,15,11,12,17,13,22,18,12,32,13,20,14,16,25,18,13,16,17,16,20,19,18,20,27,17,13,15,16,13,26,30,19,13,10,26,21,20,18,21,22,15,18,23,29,22,17,14,14,28,19,16,19,13,12,29,18,9,24,22,14,22,37,15,18,0,19,28,14,18,33,24,37,13,17,17,16,21,20,9,6,39,15,11,13,14,42,25,37,16,30,23,26,18,31,18,28,10,24,50,0,34,16,40,12,29,19,15,50,58,20,100,15,13,20,22,49,17,35,17,31,16,15,16,23,20,49,25,15,15,24,21,13
1548887,9,48,10,35,33,48,32,37,13,11,44,52,51,13,35,46,22,12,39,48,33,37,41,13,43,40,37,9,37,49,38,10,32,48,17,47,46,39,39,52,45,54,41,69,40,38,30,29,44,12,52,4,31,41,45,49,29,46,34,31,34,48,18,33,49,44,40,45,34,39,43,39,45,19,52,29,15,49,40,43,24,45,7,0,32,37,52,46,9,37,28,49,43,49,42,4,15,37,27,32,24,43,44,6,14,35,25,41,41,47,52,48,25,29,48,32,44,28,0,29,58,19,40,53,47,40,27,26,35,15,100,46,44,21,36,39,29,44,53,26,25,33,42,38,25,44,41,33,39,32,32
1549008,9,39,6,37,34,56,52,41,8,13,43,78,34,13,38,34,27,14,57,54,53,50,41,14,42,31,62,14,54,45,51,19,16,55,12,36,50,48,31,37,40,50,60,48,69,36,41,40,48,19,48,11,38,46,44,45,37,46,34,32,44,43,35,39,54,52,54,51,34,33,40,51,56,14,52,46,15,55,40,30,13,59,16,0,40,42,50,34,14,42,23,37,35,42,62,10,12,43,31,29,22,66,57,8,17,37,11,42,37,34,41,41,18,34,31,38,50,20,0,12,46,14,66,47,35,30,21,28,37,13,46,100,52,14,27,34,30,31,47,27,27,33,29,36,26,44,32,28,47,34,51
2733526,10,68,9,35,43,42,37,46,9,11,71,58,60,10,50,56,22,12,42,41,38,35,36,12,37,59,44,15,42,40,38,15,18,85,12,64,42,36,45,65,53,53,54,50,48,45,32,31,58,16,43,9,28,79,78,43,54,44,53,40,54,56,25,57,43,39,38,74,49,37,52,36,40,15,44,34,19,80,30,31,16,42,13,0,51,45,59,32,21,57,24,60,57,67,45,8,15,36,26,37,22,42,41,8,20,54,13,39,53,53,55,59,18,49,37,31,81,25,0,14,65,17,48,66,58,52,28,36,37,20,44,52,100,22,37,50,30,30,51,41,39,46,54,32,31,50,37,28,42,43,38
5271566,24,31,27,18,15,17,10,19,15,12,21,16,29,7,17,19,13,14,15,17,10,11,18,10,16,30,12,20,14,16,13,16,35,22,12,27,13,17,18,28,18,19,18,26,13,17,16,15,18,16,21,10,10,23,25,21,17,25,18,11,14,23,11,24,19,18,12,19,20,14,19,11,11,26,18,9,28,21,14,26,29,16,18,0,13,17,16,24,26,19,20,21,21,22,14,10,40,17,8,31,47,12,14,14,25,22,27,16,19,19,21,19,23,14,33,10,21,17,0,26,24,32,13,27,25,19,21,24,35,22,21,14,22,100,30,18,24,23,23,19,18,16,21,11,23,16,14,13,13,15,10
5280965,15,33,12,28,25,32,22,30,12,13,38,29,40,9,31,34,23,13,25,27,23,20,24,13,37,33,25,20,25,35,30,12,33,36,12,41,27,27,33,41,36,39,37,42,26,30,25,21,48,21,38,9,16,41,40,38,27,44,28,23,29,41,30,31,34,29,22,44,29,30,37,22,22,24,30,19,20,40,25,45,32,28,11,0,33,37,30,40,19,38,46,36,41,35,28,12,19,17,11,61,23,22,24,10,28,37,30,33,54,48,45,36,29,30,64,22,40,49,0,30,39,30,26,56,45,37,71,67,40,49,36,27,37,30,100,33,54,39,47,25,24,29,47,34,58,44,26,22,35,40,23
5281055,9,44,6,58,37,43,45,48,18,34,51,31,47,31,57,43,48,34,43,41,51,37,31,33,47,39,38,13,43,46,58,10,16,47,29,47,43,40,56,45,53,43,40,36,40,61,53,52,53,17,51,10,57,45,48,51,57,46,45,67,62,48,18,53,41,43,39,48,55,67,54,38,37,21,36,45,18,49,59,26,17,41,8,0,61,46,36,24,14,47,27,46,43,41,35,6,10,20,15,33,14,34,32,9,17,54,19,45,44,42,46,64,24,66,29,58,50,34,0,20,45,17,41,45,45,40,26,30,22,17,39,34,50,18,33,100,30,24,49,48,51,57,43,54,37,43,59,62,41,53,45
5284373,21,22,15,27,24,40,22,34,20,24,31,31,29,14,25,23,32,23,31,34,25,24,32,21,37,22,28,26,34,32,33,21,32,29,16,25,32,35,31,28,36,36,39,34,30,26,31,27,46,34,33,16,20,32,31,34,30,34,23,23,23,37,37,31,38,37,28,38,33,27,41,25,24,40,38,22,31,35,25,37,36,32,19,0,28,42,24,36,24,34,50,25,25,25,27,15,21,17,11,54,29,22,22,18,48,38,33,28,33,26,35,35,45,27,46,27,35,57,0,35,27,33,28,40,25,22,46,50,37,35,29,30,30,24,54,30,100,33,58,24,29,30,25,43,54,40,29,27,34,33,30
5284533,11,32,12,22,20,33,21,25,10,11,34,32,36,7,23,35,23,13,23,29,25,21,24,9,32,32,27,14,28,35,28,9,37,32,9,41,23,25,26,37,30,45,32,49,25,30,20,19,34,17,34,5,13,29,33,32,22,34,19,17,24,35,24,21,36,30,19,30,21,23,27,18,25,15,26,21,20,36,24,75,22,32,9,2,24,28,51,86,11,30,38,38,36,37,25,5,16,20,20,37,34,24,31,7,17,24,19,49,35,36,36,27,23,22,59,24,28,29,0,20,42,22,26,38,37,40,33,29,45,17,44,31,30,23,39,24,33,100,36,19,18,25,30,24,30,40,24,20,34,28,23
5388962,15,43,10,43,36,62,36,47,18,24,50,50,48,15,42,40,33,22,47,49,38,35,45,20,56,40,43,20,49,53,48,15,28,50,17,44,45,49,50,50,50,53,57,59,47,45,43,39,60,28,53,11,31,53,53,53,41,57,37,35,38,59,30,46,57,52,40,54,46,39,57,37,40,34,55,36,29,53,39,36,30,49,14,0,39,57,41,37,22,52,44,43,40,44,45,11,15,33,24,49,21,38,39,14,34,48,28,41,45,42,59,54,44,42,45,41,52,55,0,30,48,31,45,60,45,38,40,44,33,31,53,47,51,23,47,49,58,36,100,34,39,49,40,52,49,54,43,36,50,43,42
5447130,12,45,5,47,51,37,32,48,18,20,45,26,46,18,46,41,26,19,36,30,32,29,29,15,36,42,30,11,36,37,40,7,12,41,17,42,28,42,46,41,44,37,29,31,32,45,47,49,42,18,41,8,33,43,40,43,50,45,55,39,42,45,10,55,34,41,31,38,63,43,48,29,27,13,30,32,15,41,30,19,14,35,11,0,40,44,30,19,13,40,16,44,40,37,35,8,11,25,18,25,18,32,38,14,12,54,14,43,38,32,38,44,17,41,20,33,43,18,0,14,38,20,33,35,40,38,14,22,16,16,26,27,41,19,25,48,24,19,34,100,86,70,36,34,27,38,35,39,31,42,32
6604200,11,41,4,44,46,44,31,47,21,26,43,25,43,23,46,38,30,26,36,31,31,28,32,20,37,38,29,12,38,36,38,8,11,39,19,39,29,42,47,38,46,36,29,28,31,44,45,45,42,23,40,9,35,40,39,42,54,44,51,42,41,42,12,54,38,40,31,38,65,44,51,28,26,17,33,34,18,40,32,18,13,35,11,0,38,45,28,18,14,42,18,40,37,34,33,8,9,22,16,26,16,30,35,15,15,52,14,41,36,31,37,45,20,46,19,37,42,23,0,14,35,18,32,34,37,35,14,23,15,15,25,27,39,18,24,51,29,18,39,86,100,82,34,38,31,38,40,44,33,44,34
6914273,9,46,4,45,45,52,38,47,18,26,51,31,49,23,52,46,33,25,42,35,37,30,32,19,49,38,36,11,45,44,45,8,14,47,19,47,35,47,56,44,53,43,36,37,39,54,45,44,51,23,50,8,34,47,45,50,55,57,54,47,49,48,17,53,44,44,33,46,60,49,57,31,31,16,37,41,16,47,37,25,14,44,10,0,46,55,34,25,13,50,26,49,45,41,43,6,8,22,17,28,16,37,44,13,14,52,13,48,44,39,47,53,21,51,26,42,48,29,0,14,44,18,42,40,45,42,21,24,20,16,33,33,46,16,29,57,30,25,49,70,82,100,41,46,34,45,45,43,41,54,40
16129778,5,57,7,34,34,33,25,36,6,8,57,31,65,6,42,58,17,9,28,28,24,22,23,6,37,49,26,8,26,37,29,5,21,51,8,64,29,27,43,62,45,46,35,45,28,45,26,26,52,9,43,2,18,47,54,44,37,40,37,30,44,43,13,40,34,30,23,53,38,40,44,23,25,10,28,21,10,51,25,36,14,28,4,0,42,35,48,31,9,54,24,62,72,54,29,2,12,25,19,35,18,27,27,3,11,43,12,36,70,78,56,46,14,39,41,25,51,25,0,13,60,15,28,55,66,59,37,38,26,23,42,29,54,21,47,43,25,30,40,36,34,41,100,30,33,51,30,24,33,53,25
44567139,9,25,6,47,32,44,52,41,15,32,39,32,30,36,50,33,38,30,43,40,48,40,32,31,50,24,42,13,49,46,58,10,15,31,30,31,48,43,46,29,41,38,41,34,44,57,49,45,47,17,46,8,47,32,31,46,40,45,33,55,48,38,20,39,38,45,43,39,41,49,45,42,39,21,37,45,16,35,52,26,18,45,8,0,51,46,28,24,11,36,30,34,32,28,37,6,9,20,15,35,13,38,35,8,21,44,20,39,37,33,37,51,28,45,28,53,34,42,0,21,31,17,44,41,30,30,29,30,21,20,38,36,32,11,34,54,43,24,52,34,38,46,30,100,37,43,47,50,50,48,45
46931065,15,24,11,28,25,34,23,32,20,26,30,26,26,17,30,23,32,25,30,29,25,24,28,20,39,23,27,21,29,30,30,15,22,29,18,26,31,30,33,26,35,33,38,27,29,30,30,26,42,30,33,13,23,30,31,33,35,37,27,27,29,34,31,32,35,32,26,38,36,30,35,26,23,28,32,23,29,33,27,36,24,30,14,0,33,42,24,32,22,40,40,24,30,24,25,10,15,14,9,51,23,21,22,15,32,35,23,30,40,34,32,33,35,37,40,28,33,57,0,24,24,24,27,40,31,25,52,68,28,49,25,26,31,23,58,37,54,30,49,27,31,34,33,37,100,41,31,30,39,39,28
54675776,11,46,6,40,41,47,33,48,11,16,55,44,53,10,40,51,25,16,38,38,34,31,32,12,50,40,37,13,39,44,43,11,20,54,11,50,36,38,44,51,53,57,43,48,39,47,36,34,68,18,51,8,24,49,53,49,38,49,39,35,48,49,24,43,47,42,34,57,42,47,53,33,32,18,39,30,18,59,32,44,19,41,10,0,46,47,56,40,11,63,36,54,57,52,37,7,11,25,19,44,19,36,35,10,18,47,17,48,68,56,62,48,26,38,39,33,51,38,0,19,56,20,39,60,54,54,38,39,27,25,44,44,50,16,44,43,40,40,54,38,38,45,51,43,41,100,41,33,47,56,34
54677470,10,37,6,48,34,44,40,43,27,37,36,34,37,36,42,34,40,37,41,40,44,36,42,37,40,30,34,11,41,39,48,12,15,38,39,32,41,38,46,35,45,40,34,36,37,42,47,45,42,18,44,12,54,37,35,45,40,37,37,55,46,42,16,39,39,38,39,39,40,59,49,37,38,18,47,43,15,39,51,23,18,39,9,0,46,43,35,24,10,37,22,35,31,36,35,6,10,23,17,26,17,35,32,10,18,39,17,40,33,31,39,45,21,50,25,48,38,27,0,20,35,14,38,39,33,29,19,27,22,15,41,32,37,14,26,59,29,24,43,35,40,45,30,47,31,41,100,72,39,37,40
54690031,10,27,5,54,36,39,44,48,23,39,29,26,28,38,43,27,43,39,41,45,53,47,45,37,39,31,40,14,48,44,51,11,11,29,36,29,42,38,49,26,47,39,37,26,36,49,53,51,37,19,43,11,69,29,27,43,51,35,39,58,47,34,14,43,34,39,45,31,43,62,44,42,45,19,40,49,13,32,58,17,15,40,9,1,47,43,27,17,11,32,19,28,25,27,33,6,10,20,20,22,14,32,30,9,18,43,18,35,28,25,33,43,21,54,18,60,32,25,0,21,26,15,37,30,25,27,15,25,16,15,33,28,28,13,22,62,27,20,36,39,44,43,24,50,30,33,72,100,37,36,49
70691408,7,34,9,43,41,44,48,48,10,21,39,44,33,19,48,33,34,22,52,41,47,46,30,18,55,29,53,15,52,51,49,12,17,45,16,33,58,48,43,38,38,46,52,42,57,47,41,39,48,16,52,7,37,40,41,51,45,50,38,43,50,41,25,45,42,50,52,45,34,40,42,51,42,13,37,45,15,50,42,35,15,52,11,0,61,52,45,34,15,42,29,35,39,41,46,6,12,26,19,36,16,46,47,7,22,48,13,45,39,41,40,48,23,44,36,42,42,34,0,15,37,15,53,44,38,33,30,38,30,24,39,47,42,13,35,41,34,34,50,31,33,41,33,50,39,47,39,37,100,47,50
135398735,7,38,5,41,35,36,35,41,11,21,53,29,46,17,52,48,27,20,35,30,34,30,23,15,50,34,34,11,39,41,40,8,15,43,12,46,38,36,50,44,47,41,36,34,36,55,37,36,57,14,50,6,28,40,47,47,49,45,41,44,50,40,18,44,33,38,32,50,41,51,50,30,27,15,27,35,16,44,36,34,14,40,8,0,53,43,38,28,12,52,29,50,57,40,31,4,9,16,13,36,13,33,32,7,16,49,13,43,63,55,42,53,20,49,33,37,43,32,0,14,48,16,37,46,53,49,34,34,20,21,32,34,43,15,40,53,33,28,43,42,44,54,53,48,39,56,37,36,47,100,37
135398737,8,29,4,43,35,46,62,45,13,27,31,49,27,27,45,25,39,27,64,50,66,64,43,28,50,31,76,17,74,58,57,14,12,38,22,33,55,54,43,28,42,46,58,33,69,45,50,47,39,22,50,16,51,36,32,51,58,46,37,46,45,38,29,43,44,52,58,37,33,45,37,55,52,13,43,68,11,39,60,19,12,55,12,1,45,45,30,20,12,34,20,26,26,29,57,9,8,30,29,23,15,53,47,8,19,41,11,33,29,25,33,44,14,49,21,58,41,21,0,12,28,12,66,35,25,27,16,26,23,13,32,51,38,10,23,45,30,23,42,32,34,40,25,45,28,34,40,49,50,37,100
